DIRECTORIO,SECUENCIA_P,TAM_HOGAR,ORDEN,P3271,P6040,P6050,P6070,P6090,P6100,P6110,P6120,P6160,P6170,P3041,P3042,P3042S1,P3042S2,CLASE,P400,P401,P402,P403,P404,P3564,P405,P408,P409,P410,P410S1,P411,P411S1,P412,P412S1,P413,P414,P415,P416,P420,P3131S1,P3131S1A1,P3131S1A2,P3131S2,P3131S2A1,P3131S2A2,P3131S3,P3131S3A1,P3131S3A2,P3132S1,P3132S1A1,P3132S1A2,P3132S2,P3132S2A1,P3132S2A2,P3132S3,P3132S3A1,P3132S3A2,P3133S1,P3133S1A1,P3133S1A2,P3133S2,P3133S2A1,P3133S2A2,P3133S3,P3133S3A1,P3133S3A2,P3134S1,P3134S1A1,P3134S1A2,P3134S2,P3134S2A1,P3134S2A2,P3134S3,P3134S3A1,P3134S3A2,P3135S1,P3135S1A1,P3135S1A2,P3135S2,P3135S2A1,P3135S2A2,P3135S3,P3135S3A1,P3135S3A2,P3136S1,P3136S1A1,P3136S1A2,P3136S2,P3136S2A1,P3136S2A2,P3136S3,P3136S3A1,P3136S3A2,P3137,P3137S1,P3137S2,P3138,P3138S1,P3138S2,P3139,P3139S1,P3139S2,P3141,P3141S1,P3141S2,P3142,P3142S1,P3142S2,P3143,P3143S1,P3143S2,P3144,P3144S1,P3144S2,P3145,P3145S1,P3145S2,P3502,P3502S1,P3502S2,P3503,P3503S1,P3503S2,P3504,P3504S1,P3504S2,P423,RAMA4D_R4,RAMA2D_R4,FEX_C,AREA,OFICIO_C8
8020539,1,3,3,1,17,3,6,1,3,,,1,1,1,4,4,,1,3,2,,2,2,,,,,,,,,,,,,,,,1,7,1,2,,,2,,,1,2,2,2,,,2,,,1,7,1,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,,,,2,,,2,,,2,,,2,,,,,,2,,,2,,,2,,,,,,34.032228055,52,
8022650,1,3,2,1,7,3,,1,3,,,1,1,1,3,1,,1,3,2,2,2,2,,,,,,,,,,,,,,,,2,,,2,,,2,,,2,,,2,,,2,,,1,5,1,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,,,,2,,,2,,,2,,,2,,,,,,2,,,2,,,2,,,4,,,46.248088024,52,
8024605,1,2,2,2,7,3,,1,3,,,1,1,1,3,1,,1,3,2,2,2,2,,,,,,,,,,,,,,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,,,,2,,,2,,,2,,,2,,,,,,2,,,2,,,2,,,,,,33.920301021,52,
8024612,1,4,3,2,14,3,6,1,1,5,,1,1,2,4,2,,1,3,2,,2,2,,,,,,,,,,,,,,,,2,,,2,,,2,,,1,2,1,2,,,2,,,1,3,1,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,,,,2,,,2,,,2,,,2,,,,,,2,,,2,,,2,,,,,,47.582458107,52,
8024617,1,2,2,2,17,3,6,1,1,5,,1,1,2,10,1,912,1,3,2,,2,2,,,,,,,,,,,,,,,,2,,,2,,,2,,,2,,,2,,,2,,,1,7,1,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,,,,2,,,2,,,2,,,2,,,,,,2,,,2,,,2,,,,,,52.708397992,52,
8024621,1,4,3,1,6,3,,1,3,,,1,1,1,3,0,,1,3,2,2,2,2,,,,,,,,,,,,,,,,2,,,2,,,2,,,2,,,2,,,2,,,1,2,1,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,,,,2,,,2,,,2,,,2,,,,,,2,,,2,,,2,,,4,,,47.019658766,52,
8024622,1,4,3,1,17,3,6,1,3,,,1,1,1,10,1,119,1,3,2,,2,2,,,,,,,,,,,,,,,,1,2,1,2,,,2,,,1,1,1,2,,,2,,,1,7,1,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,,,,2,,,2,,,2,,,2,,,,,,2,,,2,,,2,,,,,,54.899366606,52,
8024622,1,4,4,2,9,3,,1,3,,,1,1,1,3,4,,1,3,2,2,2,2,,,,,,,,,,,,,,,,2,,,2,,,2,,,2,,,2,,,2,,,1,7,1,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,,,,2,,,2,,,2,,,2,,,,,,2,,,2,,,2,,,3,,,54.899366606,52,
8024628,1,3,3,1,16,3,6,1,1,5,,1,2,,5,2,,1,4,2,,2,2,,,,,,,,,,,,,,,,1,4,2,2,,,2,,,1,1,2,2,,,2,,,1,7,2,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,,,,2,,,2,,,2,,,2,,,,,,2,,,2,,,2,,,,,,47.010599987,52,
8024630,1,3,2,1,9,3,,1,3,,,1,1,1,3,2,,1,3,2,2,2,2,,,,,,,,,,,,,,,,2,,,2,,,2,,,2,,,2,,,2,,,1,2,1,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,,,,2,,,2,,,2,,,2,,,,,,2,,,2,,,2,,,3,,,46.033118777,52,
8024633,1,2,2,1,14,8,6,1,1,5,,1,1,1,4,0,,1,3,2,,2,2,,,,,,,,,,,,,,,,1,1,1,2,,,2,,,2,,,2,,,2,,,1,2,1,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,,,,2,,,2,,,2,,,2,,,,,,2,,,2,,,2,,,,,,46.565391207,52,
8024639,1,3,3,1,12,3,6,1,1,5,,1,1,2,4,1,,1,3,2,,2,2,,,,,,,,,,,,,,,,2,,,2,,,2,,,2,,,2,,,2,,,1,3,1,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,,,,2,,,2,,,2,,,2,,,,,,2,,,2,,,2,,,,,,50.407492738,52,
8024643,1,2,2,1,15,3,6,1,3,,,1,1,1,5,0,,1,3,2,,2,2,,,,,,,,,,,,,,,,1,4,1,2,,,2,,,2,,,2,,,2,,,1,3,1,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,,,,2,,,2,,,2,,,2,,,,,,2,,,2,,,2,,,,,,36.253601291,52,
8024644,1,4,4,1,12,3,6,1,1,5,,1,1,1,4,2,,1,3,2,,2,2,,,,,,,,,,,,,,,,1,5,1,2,,,2,,,2,,,2,,,2,,,1,5,1,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,,,,2,,,2,,,2,,,2,,,,,,2,,,2,,,2,,,,,,46.042816313,52,
8024650,1,2,2,2,11,3,6,1,3,,,1,1,1,3,4,,1,3,2,,2,2,,,,,,,,,,,,,,,,1,2,1,2,,,2,,,1,1,1,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,1,1,1,2,,,2,,,2,,,,,,2,,,2,,,2,,,2,,,,,,2,,,2,,,2,,,,,,73.594938823,52,
8024651,1,3,2,2,8,3,,1,3,,,1,1,1,3,2,,1,3,2,2,2,2,,,,,,,,,,,,,,,,2,,,2,,,2,,,2,,,2,,,2,,,1,6,1,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,,,,2,,,2,,,2,,,2,,,,,,2,,,2,,,2,,,4,,,81.513644663,52,
8024652,1,4,4,1,5,3,,1,3,,,2,2,,1,0,,1,6,2,2,2,2,,,,,,,,,,,,,,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,,,,2,,,2,,,2,,,2,,,,,,2,,,2,,,2,,,,,,35.756018861,52,
8024655,1,2,2,2,5,3,,1,3,,,2,1,1,2,0,,1,3,2,2,2,2,,,,,,,,,,,,,,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,,,,2,,,2,,,2,,,2,,,,,,2,,,2,,,2,,,,,,43.611815599,52,
8024662,1,4,4,1,17,9,6,1,2,5,,1,1,2,5,1,,1,4,2,,2,1,,,,,,,,,,,,,,,,2,,,2,,,2,,,1,1,1,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,,,,2,,,2,,,2,,,2,,,,,,2,,,2,,,2,,,,,,51.381113856,52,
8024665,1,5,4,1,11,8,6,1,3,,,1,1,1,3,3,,1,3,2,,2,2,,,,,,,,,,,,,,,,1,2,1,2,,,2,,,2,,,2,,,2,,,1,1,1,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,,,,2,,,2,,,2,,,2,,,,,,2,,,2,,,2,,,,,,71.987546788,52,
8024665,1,5,5,2,8,8,,1,3,,,1,1,1,3,0,,1,3,2,2,2,2,,,,,,,,,,,,,,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,,,,2,,,2,,,2,,,2,,,,,,2,,,2,,,2,,,,,,71.987546788,52,
8024667,1,4,3,2,10,3,6,1,1,5,,1,1,2,3,4,,1,3,2,,2,2,,,,,,,,,,,,,,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,1,3,1,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,,,,2,,,2,,,2,,,2,,,,,,2,,,2,,,2,,,,,,84.654369181,52,
8024670,1,3,2,1,17,3,6,1,3,,,1,1,1,4,3,,1,3,2,,2,2,,,,,,,,,,,,,,,,1,2,1,2,,,2,,,1,1,1,2,,,2,,,1,7,1,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,,,,2,,,2,,,2,,,2,,,,,,2,,,2,,,2,,,,,,75.214453237,52,
8024670,1,3,3,2,14,3,6,1,3,,,1,1,1,4,1,,1,3,2,,2,2,,,,,,,,,,,,,,,,1,3,2,2,,,2,,,1,1,1,2,,,2,,,1,7,1,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,,,,2,,,2,,,2,,,2,,,,,,2,,,2,,,2,,,,,,75.214453237,52,
8028239,1,4,3,1,13,9,6,1,3,,,1,1,1,4,2,,1,3,2,,2,2,,,,,,,,,,,,,,,,2,,,2,,,2,,,2,,,2,,,2,,,1,7,2,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,,,,2,,,2,,,2,,,2,,,,,,2,,,2,,,2,,,,,,27.75029652,52,
8028239,1,4,4,1,10,9,6,1,3,,,1,1,1,3,4,,1,3,2,,2,2,,,,,,,,,,,,,,,,2,,,2,,,2,,,2,,,2,,,2,,,1,7,2,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,,,,2,,,2,,,2,,,2,,,,,,2,,,2,,,2,,,,,,27.75029652,52,
8028243,1,3,3,2,12,8,6,1,3,,,1,1,1,4,1,,1,3,2,,2,2,,,,,,,,,,,,,,,,2,,,2,,,2,,,2,,,2,,,2,,,1,5,1,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,,,,2,,,2,,,2,,,2,,,,,,2,,,2,,,2,,,,,,40.245084209,52,
8028244,1,3,2,2,13,3,6,1,1,5,,1,1,1,4,2,,1,3,2,,2,2,,,,,,,,,,,,,,,,1,7,1,2,,,2,,,2,,,2,,,2,,,1,7,1,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,,,,2,,,2,,,2,,,2,,,,,,2,,,2,,,2,,,,,,48.304382022,52,
8028244,1,3,3,2,8,3,,1,1,5,,1,1,1,3,2,,1,3,2,2,2,2,,,,,,,,,,,,,,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,,,,2,,,2,,,2,,,2,,,,,,2,,,2,,,2,,,,,,48.304382022,52,
8028246,1,3,3,2,11,3,6,1,3,,,1,1,2,3,4,,1,3,2,,2,2,,,,,,,,,,,,,,,,2,,,2,,,2,,,2,,,2,,,2,,,1,5,1,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,,,,2,,,2,,,2,,,2,,,,,,2,,,2,,,2,,,,,,40.245084209,52,
8028247,1,3,3,2,9,3,,1,3,,,1,1,1,3,3,,1,3,2,2,2,2,,,,,,,,,,,,,,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,,,,2,,,2,,,2,,,2,,,,,,2,,,2,,,2,,,,,,40.245084209,52,
8028256,1,3,3,2,10,3,6,1,1,5,,1,1,1,3,3,,1,3,2,,2,2,,,,,,,,,,,,,,,,2,,,2,,,2,,,2,,,2,,,2,,,1,2,1,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,,,,2,,,2,,,2,,,2,,,,,,2,,,2,,,2,,,,,,47.039708815,52,
8028259,2,4,3,1,7,3,,1,3,,,1,1,1,3,1,,1,3,2,2,2,2,,,,,,,,,,,,,,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,,,,2,,,2,,,2,,,2,,,,,,2,,,2,,,2,,,,,,53.935142999,52,
8028260,1,3,3,2,10,3,6,1,3,,,1,1,1,3,4,,1,3,2,,2,2,,,,,,,,,,,,,,,,1,3,2,2,,,2,,,2,,,2,,,2,,,1,7,1,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,,,,2,,,2,,,2,,,2,,,,,,2,,,2,,,2,,,,,,87.317459489,52,
8028261,1,4,3,1,14,3,6,1,1,5,,1,1,2,4,2,,1,3,2,,2,2,,,,,,,,,,,,,,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,,,,2,,,2,,,2,,,2,,,,,,2,,,2,,,2,,,,,,61.177446138,52,
8028261,1,4,4,2,7,3,,1,1,5,,1,1,2,3,0,,1,3,2,2,2,2,,,,,,,,,,,,,,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,,,,2,,,2,,,2,,,2,,,,,,2,,,2,,,2,,,,,,61.177446138,52,
8028263,1,7,5,1,15,8,6,1,3,,,1,1,1,4,4,,1,3,2,,2,2,,,,,,,,,,,,,,,,2,,,2,,,2,,,2,,,2,,,2,,,1,2,1,2,,,2,,,1,5,2,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,,,,2,,,2,,,2,,,2,,,,,,2,,,2,,,2,,,,,,68.019597575,52,
8028266,1,3,3,1,14,3,6,1,3,,,1,1,1,4,3,,1,3,2,,2,2,,,,,,,,,,,,,,,,2,,,2,,,2,,,2,,,2,,,2,,,1,1,1,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,,,,2,,,2,,,2,,,2,,,,,,2,,,2,,,2,,,,,,65.21469373,52,
8028268,1,3,3,2,9,3,,1,3,,,1,1,1,3,3,,1,3,2,2,2,2,,,,,,,,,,,,,,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,,,,2,,,2,,,2,,,2,,,,,,2,,,2,,,2,,,,,,51.743679697,52,
8028272,1,3,3,2,9,3,,1,1,5,,1,1,2,3,2,,1,3,2,2,2,2,,,,,,,,,,,,,,,,2,,,2,,,2,,,2,,,2,,,2,,,1,5,2,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,,,,2,,,2,,,2,,,2,,,,,,2,,,2,,,2,,,4,,,68.991572929,52,
8028273,1,3,3,2,17,3,6,1,3,,,1,2,,5,2,,1,3,2,,,2,,,,,,,,,,,,,,,,1,7,1,2,,,2,,,1,2,1,2,,,2,,,1,2,2,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,,,,2,,,2,,,2,,,2,,,,,,2,,,2,,,2,,,,,,62.416712481,52,
8028274,1,6,3,1,11,8,6,1,3,,,1,1,1,3,5,,1,3,2,,1,,,5,6,,,,,,,,,1,20,20,6,1,2,1,2,,,2,,,2,,,2,,,2,,,1,4,1,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,,,,2,,,2,,,2,,,2,,,,,,2,,,2,,,2,,,,4781,47,107.79883215,52,7514
8028274,1,6,4,2,11,8,6,1,3,,,1,1,1,3,4,,1,3,2,,2,2,,,,,,,,,,,,,,,,1,5,2,2,,,2,,,2,,,2,,,2,,,1,5,2,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,,,,2,,,2,,,2,,,2,,,,,,2,,,2,,,2,,,,,,107.79883215,52,
8028274,1,6,5,1,7,8,,1,3,,,1,1,1,3,1,,1,3,2,2,2,2,,,,,,,,,,,,,,,,2,,,2,,,2,,,2,,,2,,,2,,,1,3,1,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,,,,2,,,2,,,2,,,2,,,,,,2,,,2,,,2,,,4,,,107.79883215,52,
8028274,1,6,6,2,7,8,,1,3,,,1,1,1,3,1,,1,3,2,2,2,2,,,,,,,,,,,,,,,,2,,,2,,,2,,,2,,,2,,,2,,,1,5,2,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,,,,2,,,2,,,2,,,2,,,,,,2,,,2,,,2,,,4,,,107.79883215,52,
8028275,1,3,3,1,6,3,,1,1,5,,1,1,2,2,0,,1,3,2,2,2,2,,,,,,,,,,,,,,,,2,,,2,,,2,,,2,,,2,,,2,,,1,3,1,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,,,,2,,,2,,,2,,,2,,,,,,2,,,2,,,2,,,4,,,48.65223183,52,
8028277,1,3,2,1,9,3,,1,3,,,1,1,1,3,3,,1,3,2,2,2,2,,,,,,,,,,,,,,,,2,,,2,,,2,,,2,,,2,,,2,,,1,2,1,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,,,,2,,,2,,,2,,,2,,,,,,2,,,2,,,2,,,4,,,49.687385699,52,
8028279,1,4,4,2,16,3,6,1,3,,,1,1,1,5,1,,1,3,2,,,2,,,,,,,,,,,,,,,,1,7,2,2,,,2,,,1,7,1,2,,,2,,,1,2,2,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,,,,2,,,2,,,2,,,2,,,,,,2,,,2,,,2,,,,,,80.615666147,52,
8028280,1,4,3,2,15,3,6,1,3,,,1,1,1,4,4,,1,3,2,,2,2,,,,,,,,,,,,,,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,,,,2,,,2,,,2,,,2,,,,,,2,,,2,,,2,,,,,,28.673296605,52,
8028280,1,4,4,2,12,3,6,1,3,,,1,1,1,4,1,,1,3,2,,2,2,,,,,,,,,,,,,,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,,,,2,,,2,,,2,,,2,,,,,,2,,,2,,,2,,,,,,28.673296605,52,
8028281,1,2,2,2,16,3,6,1,1,5,,1,1,1,5,1,,1,3,2,,2,2,,,,,,,,,,,,,,,,2,,,2,,,2,,,2,,,2,,,2,,,1,7,2,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,,,,2,,,2,,,2,,,2,,,,,,2,,,2,,,2,,,,,,42.865891768,52,
8028282,1,4,3,2,17,6,6,1,3,,,1,2,,4,2,,1,4,2,,2,2,,,,,,,,,,,,,,,,1,3,2,2,,,2,,,1,2,1,2,,,2,,,1,7,1,2,,,2,,,1,7,6,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,,,,2,,,2,,,2,,,2,,,,,,2,,,2,,,2,,,,,,39.126590995,52,
8028287,1,4,4,2,15,3,6,1,1,5,,1,1,2,4,4,,1,3,2,,2,2,,,,,,,,,,,,,,,,1,2,1,2,,,2,,,2,,,2,,,2,,,1,7,1,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,,,,2,,,2,,,2,,,2,,,,,,2,,,2,,,2,,,,,,61.812448266,52,
8028300,1,4,3,2,8,3,,1,1,5,,1,1,1,3,3,,1,3,2,2,2,2,,,,,,,,,,,,,,,,2,,,2,,,2,,,2,,,2,,,2,,,1,2,1,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,,,,2,,,2,,,2,,,2,,,,,,2,,,2,,,2,,,4,,,55.260490993,52,
8029982,1,4,4,1,13,3,6,1,2,5,,1,1,1,4,1,,1,3,2,,2,2,,,,,,,,,,,,,,,,1,1,1,2,,,2,,,2,,,2,,,2,,,1,1,1,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,,,,2,,,2,,,2,,,2,,,,,,2,,,2,,,2,,,,,,44.316210701,52,
8029985,1,3,3,1,11,3,6,1,3,,,1,1,1,3,4,,1,3,2,,2,2,,,,,,,,,,,,,,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,,,,2,,,2,,,2,,,2,,,,,,2,,,2,,,2,,,,,,48.801577647,52,
8029994,1,5,4,2,14,8,6,1,3,,,1,1,1,4,4,,1,3,2,,2,2,,,,,,,,,,,,,,,,1,2,2,2,,,2,,,1,2,1,2,,,2,,,1,3,1,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,1,1,2,2,,,2,,,2,,,2,,,,,,2,,,2,,,2,,,2,,,,,,2,,,2,,,2,,,,,,62.160359441,52,
8029994,1,5,5,1,8,8,,1,3,,,1,1,1,3,2,,1,3,2,2,2,2,,,,,,,,,,,,,,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,,,,2,,,2,,,2,,,2,,,,,,2,,,2,,,2,,,,,,62.160359441,52,
8029996,1,3,3,1,7,3,,1,1,5,,1,1,2,3,1,,1,3,2,2,2,2,,,,,,,,,,,,,,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,,,,2,,,2,,,2,,,2,,,,,,2,,,2,,,2,,,,,,81.156063308,52,
8030024,1,3,3,2,8,3,,1,1,5,,1,1,1,3,1,,1,3,2,2,2,2,,,,,,,,,,,,,,,,1,2,1,2,,,2,,,2,,,2,,,2,,,1,7,1,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,,,,2,,,2,,,2,,,2,,,,,,2,,,2,,,2,,,4,,,57.492977441,52,
8030026,1,3,2,1,13,3,6,1,3,,,1,1,1,5,0,,1,3,2,,2,2,,,,,,,,,,,,,,,,1,7,1,2,,,2,,,1,1,1,2,,,2,,,1,4,1,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,,,,2,,,2,,,2,,,2,,,,,,2,,,2,,,2,,,,,,49.101993362,52,
8030026,1,3,3,1,10,3,6,1,3,,,1,1,1,3,5,,1,3,2,,2,2,,,,,,,,,,,,,,,,1,7,1,2,,,2,,,2,,,2,,,2,,,1,7,1,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,,,,2,,,2,,,2,,,2,,,,,,2,,,2,,,2,,,,,,49.101993362,52,
8030031,1,2,2,1,10,3,6,1,1,5,,1,1,1,3,4,,1,3,2,,2,2,,,,,,,,,,,,,,,,1,3,2,2,,,2,,,1,1,1,2,,,2,,,1,4,1,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,,,,2,,,2,,,2,,,2,,,,,,2,,,2,,,2,,,,,,46.172801779,52,
8030032,1,2,2,2,11,3,6,1,3,,,1,1,1,4,1,,1,3,2,,2,2,,,,,,,,,,,,,,,,2,,,2,,,2,,,1,1,1,2,,,2,,,1,3,1,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,,,,2,,,2,,,2,,,2,,,,,,2,,,2,,,2,,,,,,43.611815599,52,
8030034,1,2,2,2,5,3,,1,3,,,1,1,1,2,0,,1,3,2,2,2,2,,,,,,,,,,,,,,,,2,,,2,,,2,,,2,,,2,,,2,,,1,3,1,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,,,,2,,,2,,,2,,,2,,,,,,2,,,2,,,2,,,4,,,43.611815599,52,
8030038,1,2,2,2,10,3,6,1,1,5,,1,1,1,3,4,,1,3,2,,2,2,,,,,,,,,,,,,,,,1,7,1,2,,,2,,,2,,,2,,,2,,,1,3,1,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,,,,2,,,2,,,2,,,2,,,,,,2,,,2,,,2,,,,,,65.417723398,52,
8031774,1,3,3,1,6,3,,1,1,5,,1,1,1,3,1,,1,6,2,2,2,2,,,,,,,,,,,,,,,,2,,,2,,,2,,,1,7,1,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,,,,2,,,2,,,2,,,2,,,,,,2,,,2,,,2,,,4,,,55.208206332,52,
8031777,1,6,3,2,17,9,6,1,1,5,,1,1,1,5,1,,1,3,2,,2,2,,,,,,,,,,,,,,,,1,2,2,2,,,2,,,1,2,2,2,,,2,,,1,7,1,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,,,,2,,,2,,,2,,,2,,,,,,2,,,2,,,2,,,,,,52.852006958,52,
8031777,1,6,6,2,17,8,6,1,1,5,,1,1,1,5,1,,1,3,2,,2,2,,,,,,,,,,,,,,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,1,7,1,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,,,,2,,,2,,,2,,,2,,,,,,2,,,2,,,2,,,,,,52.852006958,52,
